age,income,credit_score,debt_to_income,delinquencies_2yrs,recent_inquiries,loan_amount,employment_years,default
42,33148.2753761669,653.3894487361835,0.38473680484320466,0,4,18755.465808671448,6.9262654777235895,1
64,100351.0115250692,651.6278544304091,0.34602877324788356,0,2,9173.35498431261,6.994738397505304,0
45,43605.63126468572,648.6665151926165,0.45672572178027426,1,0,27233.588472729472,3.8352917273300933,0
69,133546.9585067479,750.6678613623021,0.3701631414094244,0,0,15099.32001670876,10.697424058059472,0
47,66991.44643818967,652.3831043569181,0.38162821128240565,0,0,28885.32762812048,2.6058827160849325,1
62,90332.90090138384,645.520195146933,0.5440444530573473,0,1,15109.46589237373,0.0,1
48,18000.0,609.3450573828225,0.26786231449404235,0,0,36453.95567895256,1.716066077583652,0
36,32896.47789775093,714.0510351287576,0.1381147593918509,0,0,14812.583686041524,10.13705564573149,0
35,98346.49049401787,703.3776351598414,0.32868362131889567,0,0,43647.33484603599,7.835591280793096,0
67,72945.37664072843,646.3423831633527,0.3457452013948357,1,0,21950.577848796816,11.247770491728225,0
64,116059.91056785182,626.7965969331605,0.4065834835348629,0,3,33843.0563405444,0.7077938993334572,1
23,77129.37763073973,820.7130059920784,0.3328779097594353,2,0,14598.996409901327,15.280872881069918,0
57,68632.40599352599,538.9667708656372,0.41061430927670706,0,0,6886.497479918189,4.865263259038587,1
27,107839.34977055513,716.9879002401291,0.6205540016325883,0,0,2000.0,0.0,0
41,90253.4249806361,776.8552661162006,0.4161817182652411,1,0,32766.038380800317,14.783132667902608,0
29,60093.47001809277,425.9889678883775,0.4372778361261762,1,1,20680.13909976041,0.7595909538426531,1
59,37647.39748753882,739.5605045057134,0.3044562310733079,0,1,7524.245494782919,4.408417145931147,0
38,18000.0,663.4809048877934,0.15376914925912374,1,0,33182.03051085856,5.1769910382413356,0
24,54058.35825493237,699.2041148212445,0.05,1,1,31559.94016760827,7.776332570001314,0
45,35341.6226194657,655.7571526608433,0.25775833014371385,2,0,33823.85840370535,2.834786096266543,1
34,129942.61608085959,760.6545084234558,0.05,0,1,6602.139715571409,10.157252915103108,0
29,48740.72639824933,707.2339506253518,0.38162588300231287,1,0,32464.113010457535,9.014544678042972,1
46,48057.27485937388,689.8789917150737,0.2740619618690175,3,0,23840.419756755426,6.076267279121864,1
22,26968.878135283863,612.5854544781055,0.16239501602297082,1,2,34276.23037307577,11.297317737845987,1
40,58342.06678693242,821.1719175375641,0.33570489439383505,0,2,25427.31164544382,5.728573116647714,0
48,48386.62675894468,680.7448264799954,0.23136413676298356,0,1,21730.15562847638,4.897416585965171,1
67,108443.23571861148,850.0,0.3740931504380922,0,0,32599.852344622188,13.992411066635329,0
27,69211.9039853746,824.5677038883646,0.4049151595787005,0,0,28518.994381843164,7.182944169159551,0
64,64778.39943359056,546.6236774550964,0.23577990044138702,3,4,30817.65598773033,2.0573944688293255,0
28,61633.18114793506,630.8790529397983,0.2915262582691609,0,0,15119.525993492123,2.5989228792127723,1
67,84654.37300473006,602.2286745518794,0.34578749046058643,0,0,18275.906260055213,6.075832562611007,0
55,53691.795859137485,676.3845438884703,0.151154934374909,2,0,2661.864077533359,0.0,0
34,81680.15233829596,694.0373015364621,0.3457769027452419,0,0,14398.759309334051,3.468042139139647,0
37,105349.2455181861,697.2444850920073,0.14827776223047254,0,0,27903.935386389694,5.598424046132474,0
56,76501.87525749116,759.0596507014234,0.3878860375463443,0,0,25641.878175983882,5.331209918729135,0
60,58756.717929371625,792.0187076981653,0.2677803604846161,0,0,10204.678900696937,0.9702270090267557,1
24,41163.52072570247,752.5615811928978,0.1476148719146919,0,3,32823.45420235093,4.20593683424054,0
22,58121.90034132314,637.929858933219,0.2504031681031011,3,0,49730.75285370285,10.719215588661543,1
26,79076.97184931427,621.348210116942,0.2554790502567869,0,0,10972.75545421356,9.89259532137155,0
62,26686.816452066967,680.2071376912952,0.4482225060064333,0,1,17941.181979561294,6.382465578916097,0
24,85788.56894273206,711.9589644803497,0.3407965639142953,0,1,13784.045744485742,5.724360094436036,0
49,70190.3172057016,666.2606490712159,0.20524670509218407,0,0,19051.142438069248,5.3534930061524175,1
38,61270.27100603203,579.0886372810834,0.5178879544640584,0,2,22739.06000481823,6.945240250379693,0
46,48514.66471372494,731.15446314326,0.395178848181267,0,0,13026.670614124738,6.4102753786980395,0
64,53090.55747576582,650.5763923449573,0.27964131577044055,0,2,17230.802059281665,7.296563883484107,1
54,79932.6510366327,648.3115449183467,0.13353989771659733,1,0,20872.431985927764,8.007176699755423,0
30,61794.71184762223,675.9040494456431,0.2690487704623768,0,0,24716.019660075526,1.1555700432511973,0
56,52471.500818035754,662.007581218988,0.29353842984107953,0,2,34664.929049853396,4.7589252335411985,1
34,76714.08733428807,652.5124208365924,0.3642838797740307,1,1,19855.2114133525,6.791649639584792,1
51,77704.74443730325,583.9906019800108,0.39287078115915863,0,0,14381.643648103414,2.1366596931058295,1
68,33770.6234668988,671.5814399786256,0.4167898514492882,0,0,26963.39147698877,3.3047145825624735,1
35,79287.01741442463,732.7215343930151,0.12662390829937434,0,0,24001.72878972809,5.128413169525722,1
28,127542.45532151108,699.8483003840967,0.34502057853958906,0,1,18071.724041752706,5.324661367053808,0
34,76740.5197343876,751.1091079325483,0.3008461009702146,0,0,24850.16724826827,6.866411147565255,0
43,22524.819878908304,625.3591233259995,0.6413572731403854,0,0,16168.514212741558,2.607876948168181,0
60,69434.38479598865,584.1456140661649,0.3277633326915645,0,0,14696.159809455672,9.872081819578936,0
41,19229.61564515788,661.5612515766503,0.24528161618463545,0,1,2000.0,5.291696437964691,1
36,144184.29180160398,633.9322536088478,0.3332442628060298,0,2,16720.76892604422,6.580790806421602,0
65,120891.86717461186,641.7248762594189,0.31897180543870807,0,2,2374.7701914946047,4.520670233275113,0
38,48351.5379301151,695.8812288560846,0.08131528314187819,1,0,13605.961511640302,6.9426030007700525,0
67,18000.0,642.2689595671509,0.36899653561014045,2,3,25794.80736597322,12.684884637762522,1
44,43040.7203226804,586.2448633095204,0.2827330291185702,1,1,4948.303261644,4.483524629548294,0
46,60475.23152650691,638.0753954088501,0.3167970541807378,0,2,18101.55055833634,3.8220145823212524,0
45,20953.406449006536,705.5044525145602,0.21517177593313302,0,0,20654.73667767299,2.6793777800892706,0
65,63274.43712509431,730.3610450755189,0.18873029237453173,0,0,17614.057956687662,5.761512601267484,1
61,60310.533393243706,729.606708806251,0.42546588008907743,0,2,15186.651727595063,5.715185278921139,1
49,68128.86742657221,711.8354820685933,0.4530147987731388,0,0,23253.888135526387,6.205772058392727,0
35,70741.1294234495,667.3929900526067,0.3701718326524682,0,1,24640.99200566603,7.873023518945263,0
65,40859.56000307121,710.3685574219347,0.10270428793284389,0,2,20015.261285396293,7.368672428189624,1
21,43664.649006258645,676.8248256351322,0.37796760311135885,0,2,15742.39082197072,5.909914073869172,1
45,66139.80411175125,688.4822103365178,0.10448761383959768,3,3,28647.359330501084,13.815206272155645,1
27,49225.196753151315,609.5504946600545,0.24065892382060816,0,1,6892.599397517493,8.762721136368288,0
29,87687.3692104314,683.2906222820536,0.423867013850869,0,0,26873.785584752208,1.642960228637354,1
44,65897.3637441925,708.3999675688559,0.398911817804539,0,0,24196.943913216557,0.0,0
21,111625.08084993684,705.5845485079782,0.3748360837440164,0,0,21990.26843813269,3.2174034978623323,0
64,85512.06095678065,583.4360730455526,0.47754831847037404,0,1,19901.045042733556,6.610633520200511,0
28,92592.84673476494,687.2195582302537,0.38720181768895123,0,0,2000.0,2.8820013761288625,0
44,68314.15169911964,571.7082816902065,0.07771769299509412,0,0,33873.52362011728,3.4894910207737904,1
31,68934.03753225741,693.0257484603894,0.27565629844923684,1,1,28386.710488851913,6.104268154305937,0
37,108283.01449772943,627.3997106297965,0.3150069850722727,1,2,10386.098241056943,4.632109364454892,1
28,55542.67791157427,807.9232206894084,0.30095099278767534,2,4,27588.096850156217,0.0,1
55,78669.48385413099,688.9432496971917,0.24594377898771325,1,2,21888.396995236202,10.30870611396955,0
55,58344.06169596355,740.0873014867942,0.19638126398436864,0,2,14169.979705435495,9.379827563627325,0
53,58284.09854031743,838.315447776821,0.6080893963351182,0,1,31917.937173895472,0.8595165667478701,0
25,35777.593356457,618.6948641683459,0.2733506209753062,0,4,15691.607411591307,6.227564398631488,1
62,46437.14122857648,712.6756183179433,0.6021922464049343,0,1,33561.26599596221,1.5337938788532437,1
59,41793.26371458874,591.0566743075366,0.18304515142927352,0,2,25342.803649501275,3.5648136805801007,1
61,79859.22022307923,705.867275618744,0.39884720825108094,1,3,29565.587264243542,7.9446118034214095,0
48,91005.14820559157,812.4281949837803,0.3475569699667843,0,3,25790.853730734478,9.240188469600211,0
27,62631.16566053994,632.9087589168658,0.20936605675219272,0,0,25327.30787759542,9.14657175658466,0
29,70740.69825409133,613.5534265029053,0.263893146821518,0,0,22152.30431646433,6.979356816399813,0
28,61188.21612237259,673.1619324861077,0.3181843916766836,2,0,12731.81052944731,11.10082294572978,1
32,44730.602002675376,833.4362966066215,0.21870600594006492,0,0,20625.25722344808,3.557753202282472,0
54,86556.57561992198,737.8279189964941,0.28926312871574883,1,0,29163.908440411673,4.445483345242808,0
53,81313.36734398697,612.1314010957992,0.05,1,0,27192.597115856166,0.0,0
68,18000.0,789.1295436861327,0.4053819188322487,2,0,25012.534648602978,5.627773928673245,1
43,57922.27496911866,555.870275575011,0.46725820089473513,1,1,2000.0,8.318773856146276,0
44,42949.316469814294,840.2419346602044,0.37452364489983914,1,1,17867.758810927422,7.141038448035606,1
57,55226.53575836937,744.233801001137,0.5917109753525336,0,0,16817.10778650197,3.5039185870266003,1
55,48239.21082384352,812.2668080005038,0.4018515473119872,0,1,8967.424319383872,9.378102425258142,0
64,63839.490731465005,556.4151418711974,0.4571371566533072,0,1,29037.576211372674,5.704676990481895,0
60,56752.13162166315,692.7081373144765,0.4686035399012133,0,1,2000.0,9.065706848034804,0
42,56221.48265447903,669.9583305075713,0.05,3,3,28366.357479013124,7.94459874042505,1
47,92684.71070846784,604.476539491502,0.37084078384994756,0,0,33292.382494032296,11.698035835612114,1
55,78929.46651673122,582.7982284811455,0.15404780596198628,1,0,17901.582617311313,7.357453450264815,1
21,47402.63374248916,718.0310944069662,0.17829158581150337,0,0,19256.610560223187,8.439770691737127,0
55,51111.33167966447,724.8298781085218,0.19916320738377025,0,0,29675.592356933383,5.693131645179587,0
57,77294.82638499032,777.4980535044315,0.28247410399791484,2,1,12363.45346575668,3.988439399684022,1
67,77260.48929256917,642.2434210004877,0.3980551952885236,0,0,26607.764767724566,7.9629288302414585,1
34,49905.49402344828,669.3792642383142,0.3720787790008045,0,0,10821.856523235674,12.010922790158837,0
23,59150.23332744588,576.3155056290432,0.3184902340618883,0,0,7825.58094380633,3.5364774083080763,0
21,111170.15100217421,795.5589358996062,0.4067220129447153,0,0,22959.907266498696,5.00745468484965,1
25,50336.297786966425,685.2161065817933,0.41401835859105235,0,1,19733.13018705464,6.106601740870698,0
46,112770.11471146962,734.1941376215079,0.37311490270800146,0,1,2789.9568882901985,8.739585239766855,0
34,92591.67356314513,736.8429047083259,0.1130594256710257,0,0,34153.109524196225,7.381831931552648,0
59,108135.40687638664,789.4330367976484,0.23128006527719314,1,0,15852.829616163563,9.652252625733599,0
47,49273.20069826428,617.645039954941,0.32315934007311786,1,0,25106.799193590523,13.895637902564582,0
29,60786.10314843097,732.3189950260384,0.40801434597693015,0,0,36051.83251333151,3.444394760055215,1
35,53770.90478061093,678.1243470268219,0.16057044107312163,0,2,22476.043762793623,8.438915912581558,1
35,93168.82979815507,837.9257799755474,0.31863857722696637,1,0,32732.920658670908,7.2825591127486815,0
46,50807.90568319776,617.4226865752987,0.13212506523326575,0,1,11369.459536550175,6.076160869711799,0
62,83280.38733357184,767.8569760822904,0.44311015828631334,0,2,34209.85353830048,8.424340894707132,0
33,81957.48527980103,706.2756334421298,0.34908167340376695,0,0,11741.355040168768,4.93278791840635,0
52,63799.261732145584,702.3392070654515,0.15846367568528688,1,0,14288.585123718189,7.292182926587949,0
59,97466.49335410839,684.0515544535617,0.15767257546348482,0,3,5453.345890124565,0.778830281144204,0
69,67691.99674316513,780.9999367127591,0.3664918245901112,0,2,22684.245549159416,3.844738887576709,0
52,85852.14296520757,699.7888775805451,0.48497586974757984,0,0,26309.27514342926,10.190083256439053,0
24,52632.41577705544,565.6688496409267,0.18838569950607836,0,2,27668.083853935193,10.036331930417681,1
50,46914.079647329374,771.4627676534184,0.4143924930339292,0,2,5684.1374028461505,7.037733186872741,1
57,83278.6382314402,757.7151374098792,0.2549314738366604,0,0,23749.762464630316,4.187800982441017,1
43,75771.0061083437,724.0353263159635,0.41878329232314637,1,2,24119.823680087087,9.301063318739772,1
59,71082.69160320914,595.364477768934,0.4019829092438375,3,0,26147.717095759283,10.945949525986551,0
65,56407.79130155541,607.0163479834009,0.33863598097789277,0,1,12272.712134314988,4.35053252043595,0
35,103730.2369131576,539.1917836072919,0.09987304324633006,0,4,2000.0,0.17992125339273723,0
63,37085.35489365383,714.524740488486,0.4017422780148936,0,2,27064.789040033807,7.796539701816077,0
49,35716.4247567257,578.7838363869223,0.3802423125196238,1,0,18541.703650970594,9.655073109629773,0
56,88554.16262909572,551.0936830353377,0.3692515703833403,1,0,22802.41105709688,8.349934105352308,0
33,86502.40960357674,775.6241839475033,0.3434808875877174,0,1,19053.92963210173,12.260316788919761,1
52,73844.06947479669,737.6134673347135,0.21454557340014704,0,1,22345.02247026879,12.277202662112574,0
27,57801.19445242984,655.0121251376805,0.44995553252229337,1,1,27371.192941892554,4.778410813412665,1
42,77560.5532297603,669.9465062557103,0.4277767664979963,0,3,2000.0,6.795977542308478,0
48,108020.75742798834,499.4491844762043,0.1909492667786402,0,2,31410.2027623928,4.013860631947823,1
22,127888.65519685563,748.7558689294415,0.4777154012621302,0,0,18178.57504329579,1.911745213570704,0
62,23589.657363121092,628.0451401633487,0.3358003321562465,0,0,36270.74268475999,2.146242780792039,0
65,54526.99701878634,704.7718147349856,0.3354964343774207,0,0,15405.44584614817,8.868085413052173,0
26,52955.66842537901,493.35783036563873,0.2988373596297581,1,1,13184.02187412588,7.211550082745772,1
48,105662.98679249204,753.3176024121159,0.3106407924097933,0,1,18516.605922090825,9.559843362003358,0
48,18000.0,623.5366422960707,0.48450790259717236,0,1,24999.870409318424,16.126485639865837,1
64,77845.87982663864,576.7968302157984,0.44396899815182184,0,0,17256.47448336955,7.999470412965589,1
64,58579.74228952416,654.5298774133724,0.4414216500367298,0,0,25725.132876255233,2.8483176835984096,0
40,105952.81873869101,635.2703586548387,0.3421477223054454,0,0,16128.74094940449,10.140507282699836,1
50,102525.97100011152,760.57007096824,0.4267006068241276,0,1,20348.922180111033,2.7739508306355645,0
31,74137.66837066732,648.470365822878,0.2198824311151314,1,0,42365.52949044704,12.993347539138973,0
48,25506.92323220508,782.1962769960026,0.39001315741976805,0,0,23572.66863532556,0.0,1
45,50652.76294162167,704.7606961841805,0.3015814361637239,0,0,24374.96226925976,3.813804198656946,1
59,53390.223084656536,747.0775915409281,0.07282340151100133,0,1,5274.300128110226,8.48855309244392,0
53,31838.63013866338,679.8375160079086,0.1296678009413644,0,0,33542.87523345,10.710083975298174,0
21,93864.60704648425,775.4044236754912,0.2404425463892936,1,2,30664.65085323267,3.2920674948392707,0
47,28664.337568139854,593.4782007287993,0.3698184781218452,0,1,12855.508907082014,2.566968128586706,0
33,114133.1877113428,688.5218343120745,0.24055042539992372,2,1,30467.259343717367,6.593468766545509,0
61,114070.56585113646,650.2673127926439,0.24906599151383496,0,1,23298.012273400207,13.635975400929542,1
23,55373.49345351235,784.7471359630484,0.411591310624981,1,0,20464.158986065715,0.0,0
59,73212.3842532454,792.4275803494569,0.2533985456660376,0,0,32909.55646274999,4.743519611310134,0
26,63192.913048239396,680.0315944427839,0.47969686904412934,0,3,14877.0142692927,7.040740078903144,1
28,87545.62000904226,583.1366674178146,0.45981484877841616,0,2,12776.449443201496,2.816202547035201,1
47,96866.93346411898,712.0322987593751,0.3226257584685582,0,3,22075.633203370053,2.802455129160284,0
29,71449.92480300166,555.1542698724675,0.4104153741989994,1,1,25282.288145376304,5.066433541566193,0
57,76727.91774452657,801.9607099087334,0.39406885452276585,1,0,29663.158866938356,7.170839304197899,0
53,49484.89340151209,644.5122447022972,0.2905201668848716,0,0,18490.47048253395,5.2197534140133515,1
62,75917.84917225846,677.7072377436879,0.42339615955665755,0,1,11502.288834093513,11.86226260946386,0
64,69069.05197309953,628.9286693144934,0.4410682466468632,0,0,45285.67717964928,8.370415113607002,1
44,42205.13778121608,612.3663809974385,0.20570777230515197,1,0,9134.054389610375,7.532656092860288,1
35,64649.07226642222,735.296848741029,0.33842583659848896,0,2,20551.18123289529,10.110614477233486,1
52,55420.43705034817,668.1037492211509,0.33710045870913985,0,0,27797.05524547612,7.603211565659692,1
52,49762.610454548536,683.1861904192382,0.42195433609408456,0,0,31511.226150378352,4.227253490794128,0
44,36337.71981001081,604.708169058587,0.26673699794607963,1,2,14328.398212522821,4.94739018762247,1
61,66562.5683312369,744.204441762278,0.24826876006682858,0,2,2000.0,1.4822551455543191,0
69,45488.14984186641,751.834230135265,0.34027995923733845,1,0,14097.34826537329,14.019512746164306,1
69,53222.29569243251,664.3303634840317,0.46176310679042876,1,2,28613.22510213885,9.722895878936253,0
32,91878.10688043223,775.0941599998915,0.17607474615080795,0,2,26374.964814952382,0.0,0
59,80802.90253170945,672.1906884331609,0.1970232615995447,0,0,26701.22358888075,11.332513730571968,0
22,40530.83380346866,738.4816622216615,0.2575394110435294,1,0,27116.640860743737,0.13626943823754356,0
23,73797.2766976609,558.2804314377427,0.27889075135021374,0,0,33400.84232680508,8.082675911905119,0
69,68319.51745660388,706.5073149864809,0.10813006370749823,2,1,12241.115547052086,0.0,0
57,107542.40521333652,659.6388899294799,0.49978343442981776,0,0,8021.020042723963,4.287482634813707,0
69,99578.62502180686,691.6641819466247,0.30436320903810654,0,4,23704.80245263756,11.363734030967356,1
37,26656.2818572541,688.301180424187,0.28638745709840346,2,2,9514.753104318102,11.586535546477746,1
69,86528.19172396502,689.4274866632738,0.5147165045642501,0,2,7390.846505149946,7.227101571215872,1
22,96629.93129059247,726.1775547021915,0.40613521941485753,0,3,32239.59909907136,9.149859172951425,0
22,78983.98021820828,637.6119776295516,0.25574937471999815,1,2,22503.59817075813,0.3457190967663504,1
48,56614.69640764523,722.6809444651733,0.33975294143697865,0,0,20284.931490450865,8.153333090679991,0
43,125334.8478779284,772.439366233843,0.31499154411482255,0,0,20492.739967653153,9.403882973127358,1
57,81285.23202317556,574.2394246264757,0.4938021028315132,0,1,18938.609901753345,16.278983350800555,0
52,114413.60684320569,621.4594926328006,0.2999090957979688,1,0,32172.406453265736,3.507122801274299,1
53,98786.96073683767,624.609843087411,0.14695285497701482,1,0,4853.840948042163,6.065211268112445,0
21,76603.3665055826,598.0965650411781,0.09473310718336453,0,1,4439.764187995814,6.312460446608418,0
39,50507.47721315931,644.3976672772205,0.49701936168880256,1,3,10636.184814120912,8.794334935104816,1
22,64397.37804618747,757.483888654988,0.22536623626848437,1,0,22891.616477399522,9.52204275286254,0
64,59452.18868016117,788.5690193384321,0.4004253986759972,0,2,38053.43739878488,10.243660447159462,0
46,34637.02610876825,687.9631227309876,0.3286116116858062,0,0,28690.839915052726,9.951848637251246,0
52,81257.03937399258,655.682299186385,0.27000142545460915,0,1,25924.427142240973,0.07552682995713234,0
26,104183.82504898522,740.2192976810495,0.28881830995962493,0,0,19201.330687154743,0.0,0
52,57542.412636213834,502.7023629310865,0.510005345783544,1,2,6674.700860040697,3.942494451667859,0
24,119091.41248061843,600.8616145922631,0.14623238856282503,1,0,25149.898240871644,5.858332621574441,0
31,26060.430353456657,505.87771949750635,0.27362537230928896,0,1,40259.67065835132,3.546928962852402,1
37,91359.08870968009,600.0725211983419,0.42878789128204414,0,0,17599.42344491471,4.161207427995597,0
58,106788.00588513525,622.47368548235,0.16602259898644928,0,0,14393.26635246067,4.6550022890391975,0
44,59899.235475473484,790.8261408453259,0.47807393693331013,0,0,17647.568036097065,8.309763997677479,0
25,60348.58737142798,472.9203525383008,0.42706996589043505,0,0,25997.511384924197,1.8652317798438798,1
54,91069.12939611003,648.7473049824249,0.35261548221588046,0,0,21117.301852519322,5.688688920157096,0
26,77649.77774898836,726.4674854133581,0.2596211714870879,0,0,29100.14111114721,5.71930553512384,1
42,18000.0,710.804799745182,0.15061206137792515,0,1,19665.491257501748,8.218797354033946,0
31,43915.67113651548,789.630360015117,0.4048455072960885,1,1,17589.883703542193,10.647619358851612,0
68,64661.26129881351,692.0788608947441,0.6498373921380665,0,0,22290.059799542454,12.736429592485582,0
36,30757.54550787333,708.0708635360859,0.33750710431002295,0,1,14603.478231693218,3.016036878314226,0
53,53145.64208925241,542.1119876148088,0.10087455071217191,0,0,37407.64941444638,0.0,1
29,31382.864368901646,605.8798356367394,0.3749019788152097,0,1,28231.143981166148,5.032287085058855,0
26,55745.73423616524,546.2971442413982,0.4232315565681435,0,0,9003.014125943382,0.0,0
36,56584.43181697098,722.9456080935574,0.20985770817248756,0,1,12542.408284658617,16.938307637027886,0
49,73793.86691484283,706.1517838817934,0.2425385688692725,2,0,25653.370051661044,2.5084779246278774,0
23,62706.01690001249,703.5153475462637,0.23031461255044497,0,4,21833.17545996414,8.255335062610925,1
40,77569.7430260189,613.8924793656445,0.25623633597635737,1,0,23025.117093480738,9.736264426697716,0
56,74588.60018684804,607.0287665512501,0.2993404262866345,3,0,18078.72529383858,7.362489312952013,1
39,90783.49985660776,695.7085199222313,0.21669186698077966,1,0,24551.730365254334,14.306881405236798,0
46,86844.57602400289,629.7960460421649,0.171699471037733,0,2,18313.941314962918,5.190075439536757,1
23,84203.09587836792,603.4696577125823,0.34092504628100206,2,1,25633.795434095904,2.660472970514062,1
39,142621.68571166805,641.8707971556448,0.2980805552163559,0,1,27730.28231250898,2.4535015513949663,0
40,73685.06591605821,630.4443472973519,0.267650987585982,0,3,36067.4033663816,9.000022778414728,0
52,129839.28759647155,614.995776902866,0.3299827660065817,2,3,14853.007570540398,5.2408070149397705,0
27,75305.46005609834,588.0674137431798,0.13757891533298672,0,1,19888.813681744592,2.4540440423871304,1
61,62928.727129852705,713.651732625418,0.3515843507596112,0,0,7810.185891038331,7.765220862094289,1
53,55670.87044467007,796.7037079607793,0.27011741596525246,0,2,38262.61417039093,8.836996900353252,0
60,102743.14496121072,677.0746849536009,0.34873873617353357,0,0,2000.0,7.085220745144845,0
59,106012.58482219845,696.6825602727446,0.3679578926502761,0,1,36828.69388531809,9.59838556934243,1
38,79994.59639911822,720.2283389451278,0.4557381533943413,0,1,20934.695822911413,6.352394451401254,0
60,93338.66936256764,707.4924317894842,0.3323545300386694,3,2,24184.279304866468,3.6254986512749596,1
21,33069.48835192292,616.4815753762266,0.4480062596065192,2,1,18343.309062703487,9.245600286046042,1
31,26280.504437194708,808.9884658326939,0.2813704230643892,1,1,20311.00658113292,2.4396469858866574,0
48,96158.17214493634,623.201711474153,0.2870986983962692,0,3,25880.84599744503,1.4844586112000941,0
45,61829.712552424455,728.6066273495306,0.309088619261159,0,0,3633.5253817874163,10.623798596802661,1
43,83732.56043493756,719.7643480507184,0.4128949880813855,2,0,13478.737629060972,4.608608115933631,0
51,47067.80125109805,533.1168843399022,0.39571508924274956,1,1,11549.427161913418,12.662735637779889,1
50,106424.71174261939,653.0865187315311,0.3362086255834153,0,3,24474.04783535817,9.426379146906426,1
62,26489.533202774095,684.2471338859127,0.17267175900745743,0,0,20043.661984038525,4.304645144396643,1
55,30360.372837932788,689.9863408568215,0.39356710109195914,0,0,26180.95840428808,7.944885729050669,1
27,101107.78959280862,702.6065386637575,0.2166314438260435,0,0,21647.75004181356,16.113521097787505,0
36,18000.0,736.8247154704982,0.21009231274403362,0,0,30585.88835815996,9.017092571249568,1
46,74464.2217023729,679.4363476796916,0.18338178920747808,1,3,12597.257089912462,8.32679562696976,0
68,62316.85011008558,706.5963176013458,0.31001975470375576,0,1,20581.557798502377,3.6211157054135175,1
69,46601.202019999255,676.6284059920713,0.4654069158164825,0,1,31093.634140025137,13.37821878479491,0
22,60001.503785240784,603.699975743392,0.20415673467437434,0,1,29093.26048020673,11.271750854051891,0
21,43811.91267275475,682.4301081027255,0.5214291143808906,0,2,5203.554435499123,3.6577518730931926,1
68,103556.39865121248,736.1817383189803,0.42917722669442865,0,0,9788.892110152789,13.521651421639167,0
32,110112.42720904024,763.1591286856524,0.1442477524099251,0,0,19182.09061295216,6.659004866009393,0
25,47856.56033029138,720.2986743158153,0.2740669781386015,0,0,17651.63327258723,2.6384733013198916,0
57,71888.12193671329,780.0762744461974,0.1951699679611034,1,0,19345.73271448085,3.6059251727258537,0
52,31873.08822659882,711.4148560556736,0.399794654928286,0,0,27961.903002518462,9.51080546829911,0
29,91826.30397507816,744.7909866251628,0.20142039827955088,0,0,22893.830050020715,2.665999372578003,0
61,91175.22936608286,750.304336195984,0.12546566275325846,0,0,23476.9090301923,1.5875344357883376,0
55,57618.44418230776,663.2487094337198,0.2809129067915494,1,0,26706.13568603425,4.244502070326093,1
